ensembl_id,uniprot_id
ENSMUSG00000027863.9,P08920
ENSMUSG00000027864.10,Q9WV91
ENSMUSG00000027865.11,Q9DBL2
ENSMUSG00000027867.11,Q5S003
ENSMUSG00000027868.12,O70306
ENSMUSG00000027869.15,O35469
ENSMUSG00000027870.9,Q9NYQ2
ENSMUSG00000027871.17,P24815
ENSMUSG00000024193.9,Q9Z1B8
ENSMUSG00000024194.17,Q9CQ89
ENSMUSG00000024197.11,Q9DBG5
ENSMUSG00000024201.13,Q91VY5
ENSMUSG00000024205.8,
ENSMUSG00000024206.16,P48379
ENSMUSG00000024208.17,Q9CQY6
ENSMUSG00000024210.4,Q8BWD2
ENSMUSG00000024211.16,P47743
ENSMUSG00000024212.10,Q9ERL0
ENSMUSG00000024213.15,Q9JI46
ENSMUSG00000029647.16,Q640Q5
ENSMUSG00000029648.14,"['A0A0R4J0A4', 'O55095']"
ENSMUSG00000029649.11,Q9CQT5
ENSMUSG00000029650.11,Q9DC26
ENSMUSG00000029651.17,Q3UHD3
ENSMUSG00000029655.18,Q8JZS6
ENSMUSG00000029656.14,Q8BH35
ENSMUSG00000029657.16,Q61699
ENSMUSG00000029659.17,Q14BA6
ENSMUSG00000029661.17,Q01149
ENSMUSG00000029663.11,Q61012
ENSMUSG00000037339.18,E9PV82
ENSMUSG00000037341.15,Q8BLV3
ENSMUSG00000037343.9,B9EJX5
ENSMUSG00000037344.15,Q99MR3
ENSMUSG00000037347.8,Q9EP78
ENSMUSG00000037348.16,Q80ZE4
ENSMUSG00000037349.10,Q9DD16
ENSMUSG00000037351.10,Q8R5C5
ENSMUSG00000037353.10,Q924L1
ENSMUSG00000037355.15,Q9D479
ENSMUSG00000037358.7,Q8C3I9
ENSMUSG00000071561.3,"['D6REU3', 'Q497J0']"
ENSMUSG00000071568.6,
ENSMUSG00000071573.16,A0A0R4J156
ENSMUSG00000071604.6,Q4FZH1
ENSMUSG00000071632.11,Q3U595
ENSMUSG00000071633.12,Q5FW57
ENSMUSG00000071637.6,Q00322
ENSMUSG00000071644.11,Q9D8N0
ENSMUSG00000071645.7,Q8R3F9
ENSMUSG00000071646.10,Q9R190
ENSMUSG00000071647.6,Q8VC03
ENSMUSG00000045034.13,Q3UUF8
ENSMUSG00000045038.15,P16054
ENSMUSG00000045039.10,P60882
ENSMUSG00000045045.8,Q80XU8
ENSMUSG00000045048.8,
ENSMUSG00000045055.6,
ENSMUSG00000045062.5,Q8CDY9
ENSMUSG00000045064.6,Q8CCG1
ENSMUSG00000045071.15,Q8C4P0
ENSMUSG00000045075.4,
ENSMUSG00000045078.13,P58283
ENSMUSG00000063611.6,
ENSMUSG00000063623.6,
ENSMUSG00000063632.7,Q7M6Y2
ENSMUSG00000063646.19,Q8BVL9
ENSMUSG00000063651.12,Q6PCW6
ENSMUSG00000063652.11,Q9WTN6
ENSMUSG00000063659.12,Q9WUK6
ENSMUSG00000063663.12,A2AHJ4
ENSMUSG00000063683.13,Q91XE0
ENSMUSG00000063684.10,
ENSMUSG00000063687.4,Q91XZ5
ENSMUSG00000026047.14,Q9JHP7
ENSMUSG00000026048.17,E9QM61
ENSMUSG00000026049.12,Q3TUU5
ENSMUSG00000026051.9,Q99LS0
ENSMUSG00000026058.12,Q9WU01
ENSMUSG00000026062.13,Q3ZAS0
ENSMUSG00000026064.17,Q63739
ENSMUSG00000026068.12,Q9Z2B1
ENSMUSG00000026069.16,P14719
ENSMUSG00000026070.17,Q61098
ENSMUSG00000026072.13,P13504
ENSMUSG00000031143.5,Q9JIG7
ENSMUSG00000031144.16,Q62277
ENSMUSG00000031145.16,Q80VL3
ENSMUSG00000031146.7,Q9R1Q7
ENSMUSG00000031147.9,Q4KL35
ENSMUSG00000031148.15,Q56A08
ENSMUSG00000031149.8,Q9JIG8
ENSMUSG00000031150.14,A2AEV7
ENSMUSG00000031153.17,Q8VD04
ENSMUSG00000031154.16,Q3U2S4
ENSMUSG00000031155.18,F6WGR1
ENSMUSG00000037681.14,Q5DTI8
ENSMUSG00000037683.15,A2AU72
ENSMUSG00000037685.16,P70704
ENSMUSG00000037686.7,A0JNU3
ENSMUSG00000037692.15,Q6PAL7
ENSMUSG00000037697.20,"['A0A2I3BQ73', 'G3UWN4', 'D6RH62', 'G3UVX0', 'E9QQ38', 'F8WHP5', 'F8WIJ5']"
ENSMUSG00000037703.15,A2AHG0
ENSMUSG00000037705.14,O08523
ENSMUSG00000037706.18,P35762
ENSMUSG00000037709.14,Q8BGI4
ENSMUSG00000037710.9,Q91WS0
ENSMUSG00000054115.13,Q9Z0Z3
ENSMUSG00000054134.15,Q5DID3
ENSMUSG00000054135.3,
ENSMUSG00000054146.9,B1AQ77
ENSMUSG00000054150.13,Q4FZC9
ENSMUSG00000054161.13,Q80XS7
ENSMUSG00000054162.16,Q8BKV0
ENSMUSG00000054181.12,
ENSMUSG00000054191.10,"['A0A6I8MWY6', 'E9QNP6']"
ENSMUSG00000054196.8,Q9D1D6
ENSMUSG00000054199.19,Q9DB00
ENSMUSG00000025738.9,A2RT62
ENSMUSG00000025742.6,Q9CS42
ENSMUSG00000025743.15,Q64519
ENSMUSG00000025745.13,Q8BMS1
ENSMUSG00000025746.12,P08505
ENSMUSG00000025747.13,P07607
ENSMUSG00000025754.12,Q09M05
ENSMUSG00000025757.14,P48722
ENSMUSG00000025758.11,Q64702
ENSMUSG00000025759.12,Q8BH31
ENSMUSG00000025762.17,"['A0A0G2JFN5', 'Q497V3', 'Q9D423', 'Q3TQS1', 'F6U5V1', 'A0A0A6YWC2']"
ENSMUSG00000036285.11,Q9JJG9
ENSMUSG00000036291.7,Q8BJ63
ENSMUSG00000036292.15,Q8CI52
ENSMUSG00000036295.6,Q8CBC6
ENSMUSG00000036298.11,Q3UHK1
ENSMUSG00000036299.6,Q91WE4
ENSMUSG00000036304.15,Q5Y5T3
ENSMUSG00000036305.8,
ENSMUSG00000036306.14,P60853
ENSMUSG00000036309.15,Q9WTX5
ENSMUSG00000036315.14,Q791N7
ENSMUSG00000038379.16,P35761
ENSMUSG00000038383.17,Q8K358
ENSMUSG00000038384.17,Q8CFT2
ENSMUSG00000038387.10,P10833
ENSMUSG00000038388.15,Q9JLB0
ENSMUSG00000038390.12,Q3UN16
ENSMUSG00000038393.15,Q8BG60
ENSMUSG00000038398.9,Q3ULJ3
ENSMUSG00000038400.16,"['A2APF5', 'A2APF4']"
ENSMUSG00000038403.11,Q7TQ32
ENSMUSG00000038406.18,Q5U4C3
ENSMUSG00000028093.16,Q8BP40
ENSMUSG00000028096.14,Q8BS95
ENSMUSG00000028098.14,Q9D0C1
ENSMUSG00000028099.9,Q9D483
ENSMUSG00000028100.12,Q9CWD3
ENSMUSG00000028101.19,O54714
ENSMUSG00000028102.16,Q9Z210
ENSMUSG00000028104.15,Q8R0C0
ENSMUSG00000028106.14,Q6NXI6
ENSMUSG00000028107.15,Q3UQ84
ENSMUSG00000028108.17,Q61508
ENSMUSG00000069892.10,"['Q5SVN9', 'Q8CB10', 'Q5SVP2']"
ENSMUSG00000069893.11,"['Q5SVN9', 'Q5SVP0', 'Q8CB10']"
ENSMUSG00000069895.5,P0C7T6
ENSMUSG00000069899.4,Q5SSN7
ENSMUSG00000069910.3,Q923A2
ENSMUSG00000069911.12,Q6GQV1
ENSMUSG00000069913.4,
ENSMUSG00000069917.8,Q91VB8
ENSMUSG00000069919.8,Q91VB8
ENSMUSG00000069920.11,Q8VI16
ENSMUSG00000069922.13,Q63880
ENSMUSG00000029869.8,O08644
ENSMUSG00000029875.6,Q8BMK5
ENSMUSG00000029878.7,
ENSMUSG00000029910.15,Q9Z1B5
ENSMUSG00000029911.15,Q9CYR0
ENSMUSG00000029913.15,Q9CXE0
ENSMUSG00000029915.15,Q9R007
ENSMUSG00000029916.12,Q9ESW4
ENSMUSG00000029918.10,Q9D2R8
ENSMUSG00000029919.6,Q9JHF7
ENSMUSG00000029920.10,Q04692
ENSMUSG00000009733.10,Q9ERA0
ENSMUSG00000009739.18,Q07916
ENSMUSG00000009741.16,Q811S7
ENSMUSG00000009772.16,Q8BZN4
ENSMUSG00000009828.16,Q9JKV2
ENSMUSG00000009863.15,Q9CQA3
ENSMUSG00000009876.14,Q91W29
ENSMUSG00000009894.16,Q8R570
ENSMUSG00000009905.6,Q6GV12
ENSMUSG00000009907.18,P46467
ENSMUSG00000009927.10,P62852
ENSMUSG00000009941.11,"['Q8R499', 'Q4ZGD8', 'Q99MW6']"
ENSMUSG00000021963.18,"['E9Q317', 'D3YY55', 'D3Z2N9', 'D3YY73']"
ENSMUSG00000021965.4,Q8C263
ENSMUSG00000021967.5,Q9CQF8
ENSMUSG00000021969.9,Q5Y5T1
ENSMUSG00000021972.15,Q8BJA3
ENSMUSG00000021973.10,Q8CD10
ENSMUSG00000021974.16,P54130
ENSMUSG00000021975.10,Q8K114
ENSMUSG00000021978.10,Q6P1H4
ENSMUSG00000021981.11,Q9DB16
ENSMUSG00000021982.15,Q8BMD5
ENSMUSG00000021214.15,Q8K023
ENSMUSG00000021215.16,Q9Z206
ENSMUSG00000021217.8,A0A0R4J017
ENSMUSG00000021218.11,Q61598
ENSMUSG00000021219.17,Q9Z2H2
ENSMUSG00000021221.16,P58269
ENSMUSG00000021222.10,"['A0A1Y7VIR8', 'A0A1Y7VNZ0', 'Q99LF7']"
ENSMUSG00000021223.14,Q9EPX2
ENSMUSG00000021224.16,Q9QZS3
ENSMUSG00000021226.8,Q9QYR9
ENSMUSG00000021228.16,Q9QYR7
ENSMUSG00000026475.8,P97428
ENSMUSG00000026478.15,"['F8VQJ3', 'F6SFQ3', 'F6TLW1']"
ENSMUSG00000026479.14,"['G5E874', 'Q9R086']"
ENSMUSG00000026480.13,O70145
ENSMUSG00000026482.14,Q60695
ENSMUSG00000026483.14,Q3UW53
ENSMUSG00000026484.14,Q9CQJ4
ENSMUSG00000026489.14,Q60936
ENSMUSG00000026490.19,Q3UU96
ENSMUSG00000026491.14,Q8CJF7
ENSMUSG00000026492.12,Q3TL26
ENSMUSG00000037025.12,P35583
ENSMUSG00000037029.9,Q8BQN6
ENSMUSG00000037031.11,F7BWT7
ENSMUSG00000037032.17,Q9QXJ1
ENSMUSG00000037035.6,Q04999
ENSMUSG00000037049.10,Q04519
ENSMUSG00000037053.7,Q64726
ENSMUSG00000037058.17,Q9D6V8
ENSMUSG00000037060.4,Q91VJ2
ENSMUSG00000037062.14,Q9JK48
ENSMUSG00000037070.11,Q91VM5
ENSMUSG00000034560.7,Q3UMB9
ENSMUSG00000034563.17,Q640L3
ENSMUSG00000034566.11,Q9DCX2
ENSMUSG00000034570.13,P59644
ENSMUSG00000034573.15,"['G5E8B1', 'A0A0G2JGH9']"
ENSMUSG00000034574.11,Q8BPM0
ENSMUSG00000034575.15,Q6PB75
ENSMUSG00000034579.18,Q8BZT7
ENSMUSG00000034584.4,Q0VAV2
ENSMUSG00000034586.15,Q8R1F6
ENSMUSG00000034587.10,
ENSMUSG00000030735.7,
ENSMUSG00000030737.18,Q8BXB6
ENSMUSG00000030738.12,Q8R1B4
ENSMUSG00000030739.19,Q6URW6
ENSMUSG00000030741.16,Q8R0G7
ENSMUSG00000030742.8,O54957
ENSMUSG00000030744.14,P62908
ENSMUSG00000030745.10,Q9JHX3
ENSMUSG00000030747.6,Q9DCV3
ENSMUSG00000030748.10,P16382
ENSMUSG00000030750.14,"['A0A0R4J0C0', 'F6VZ99']"
ENSMUSG00000025323.11,"['A0A1Y7VJR5', 'A0A1Y7VNB3', 'K4DI62']"
ENSMUSG00000025324.9,O54827
ENSMUSG00000025326.13,O08759
ENSMUSG00000025329.4,Q9Z185
ENSMUSG00000025330.7,Q9Z183
ENSMUSG00000025332.15,P41230
ENSMUSG00000025337.11,P70122
ENSMUSG00000025340.15,Q9JM13
ENSMUSG00000025347.5,Q9DD20
ENSMUSG00000025348.11,"['A0A8V5L190', 'Q3TZS3', 'G3X9Q1', 'A0A1W2P7M9']"
ENSMUSG00000025350.16,O55240
ENSMUSG00000028023.17,P97474
ENSMUSG00000028024.15,P16406
ENSMUSG00000028028.12,"['E9QNX4', 'F6V0L2']"
ENSMUSG00000028029.12,P31230
ENSMUSG00000028030.13,E9Q1W7
ENSMUSG00000028031.7,Q9QYZ8
ENSMUSG00000028032.14,Q60967
ENSMUSG00000028033.17,Q9JK45
ENSMUSG00000028034.16,Q91WJ8
ENSMUSG00000028035.14,Q9D832
ENSMUSG00000028036.7,P43117
ENSMUSG00000038354.14,"['D6RGN5', 'E9Q9D8']"
ENSMUSG00000038357.11,P51437
ENSMUSG00000038365.9,Q9D2Y6
ENSMUSG00000038366.16,Q61792
ENSMUSG00000038368.17,A2AKG8
ENSMUSG00000038369.15,"['Q5XJV5', 'A2AQM9', 'A2AQN0']"
ENSMUSG00000038370.7,Q6W8Q3
ENSMUSG00000038371.16,E9PXF8
ENSMUSG00000038372.15,Q8K0C9
ENSMUSG00000038374.11,Q9CWZ3
ENSMUSG00000038375.16,Q8CFU8
ENSMUSG00000016255.6,A2AQ07
ENSMUSG00000016256.11,Q9WUU7
ENSMUSG00000016257.16,Q9CYY7
ENSMUSG00000016262.15,A7DTG3
ENSMUSG00000016283.14,"['Q6W9J6', 'Q6W9L1']"
ENSMUSG00000016308.14,Q9Z255
ENSMUSG00000016319.4,P51881
ENSMUSG00000016327.10,Q99ME6
ENSMUSG00000016344.15,Q9CR37
ENSMUSG00000016346.18,"['B7ZBV9', 'A0A0G2JGA6', 'B7ZBV3', 'F6UC55', 'B7ZBV8', 'B7ZBV7', 'B7ZBW1', 'B7ZBV6', 'A0A0G2JFQ2', 'B7ZBV4', 'B7ZBV5', 'B7ZBW2']"
ENSMUSG00000016349.11,P62631
ENSMUSG00000016356.19,Q923P0
ENSMUSG00000023505.14,Q99M54
ENSMUSG00000023571.5,Q8R2Z0
ENSMUSG00000023572.17,Q3TVC7
ENSMUSG00000023707.14,Q9CQ04
ENSMUSG00000023723.18,Q8VE22
ENSMUSG00000023737.15,
ENSMUSG00000023755.11,Q9D8T3
ENSMUSG00000023764.19,Q3UZY0
ENSMUSG00000023781.3,Q8BKT2
ENSMUSG00000023791.19,Q99LV7
ENSMUSG00000023795.18,
ENSMUSG00000025429.10,Q99M15
ENSMUSG00000025431.5,Q03401
ENSMUSG00000025432.12,O88398
ENSMUSG00000025436.13,Q9CWQ3
ENSMUSG00000025437.16,Q8R5K2
ENSMUSG00000025439.6,Q923F1
ENSMUSG00000025451.16,Q8VE62
ENSMUSG00000025453.19,"['E9Q8F4', 'Q8C9V5', 'Q8BGK0']"
ENSMUSG00000025461.12,"['A0A1B0GSB0', 'Q8CGY7']"
ENSMUSG00000025464.16,Q8C0L6
ENSMUSG00000025465.14,Q8BH95
ENSMUSG00000024843.16,O54804
ENSMUSG00000024844.16,O54962
ENSMUSG00000024845.20,Q8R0J4
ENSMUSG00000024846.7,"['Q9D1B1', 'A0A494BAF5']"
ENSMUSG00000024847.16,O08915
ENSMUSG00000024851.15,O35954
ENSMUSG00000024853.11,"['A0A494B9S9', 'Q3UJB0']"
ENSMUSG00000024854.5,Q9CWP8
ENSMUSG00000024855.11,Q8K212
ENSMUSG00000024856.11,Q9CPY4
ENSMUSG00000024857.17,"['E0CXZ2', 'G3XA16', 'G5E8W3', 'G3XA29']"
ENSMUSG00000037361.9,P59708
ENSMUSG00000037362.9,Q64299
ENSMUSG00000037363.10,Q7TNU7
ENSMUSG00000037364.13,Q99MR6
ENSMUSG00000037366.15,Q8VDG7
ENSMUSG00000037369.18,O70546
ENSMUSG00000037370.14,"['A0A0R4J1Q7', 'G3X9S2', 'E9QQ26']"
ENSMUSG00000037373.13,O88712
ENSMUSG00000037375.17,Q8BMT9
ENSMUSG00000037376.15,Q8CE96
ENSMUSG00000037379.8,Q8BMS2
ENSMUSG00000044365.16,Q6NXI8
ENSMUSG00000044367.8,Q8CE94
ENSMUSG00000044377.4,
ENSMUSG00000044378.13,Q8CBB2
ENSMUSG00000044387.6,
ENSMUSG00000044390.6,Q7TM95
ENSMUSG00000044393.16,O55111
ENSMUSG00000044405.5,Q8R400
ENSMUSG00000044408.8,Q8R207
ENSMUSG00000044424.5,
ENSMUSG00000044433.17,Q80VC9
ENSMUSG00000042302.15,Q69ZW3
ENSMUSG00000042303.20,Q8VCZ6
ENSMUSG00000042305.13,Q9JJB9
ENSMUSG00000042306.12,Q9D2Q8
ENSMUSG00000042308.15,E9PYH6
ENSMUSG00000042312.11,P97352
ENSMUSG00000042320.18,Q8BII1
ENSMUSG00000042323.18,Q8BSQ9
ENSMUSG00000042328.14,Q99KG7
ENSMUSG00000042331.14,Q5SXY1
ENSMUSG00000042333.17,Q80WM9
ENSMUSG00000045210.9,A0A0R4J0M9
ENSMUSG00000045211.6,Q3U2V3
ENSMUSG00000045215.18,Q8C4A5
ENSMUSG00000045216.8,Q9QYK5
ENSMUSG00000045231.6,
ENSMUSG00000045237.6,Q9D1F3
ENSMUSG00000045246.12,Q80XM3
ENSMUSG00000045248.7,Q7TN02
ENSMUSG00000045251.14,"['F6QTX1', 'A0A0U1RPJ1', 'A0A0U1RNR1', 'E9Q5M9']"
ENSMUSG00000045252.12,Q8BY46
ENSMUSG00000045257.11,Q6UL01
ENSMUSG00000066475.7,
ENSMUSG00000066477.14,
ENSMUSG00000066487.4,
ENSMUSG00000066491.5,
ENSMUSG00000066513.5,P00757
ENSMUSG00000066537.6,"['A0A3B2WCI1', 'A0A3B2WDB9', 'L7N269']"
ENSMUSG00000066538.6,
ENSMUSG00000066543.9,
ENSMUSG00000066551.13,P63158
ENSMUSG00000066553.6,
ENSMUSG00000066554.7,
ENSMUSG00000023991.17,Q9DBY0
ENSMUSG00000023992.15,Q99NH8
ENSMUSG00000023993.8,Q8K558
ENSMUSG00000023994.14,P23708
ENSMUSG00000023995.13,Q9CRZ8
ENSMUSG00000024002.19,Q9ESU6
ENSMUSG00000024006.18,Q91VJ4
ENSMUSG00000024007.16,Q9D0W5
ENSMUSG00000024008.17,Q8JZW4
ENSMUSG00000024011.18,Q9ET66
ENSMUSG00000024012.19,Q791T5
ENSMUSG00000034275.20,E9PZ19
ENSMUSG00000034278.4,Q91WT4
ENSMUSG00000034282.4,Q9D952
ENSMUSG00000034285.16,O55125
ENSMUSG00000034290.10,Q8K1R7
ENSMUSG00000034292.14,Q149C2
ENSMUSG00000034295.11,Q76LL6
ENSMUSG00000034297.15,Q5SWW4
ENSMUSG00000034300.18,Q8BXQ8
ENSMUSG00000034303.9,Q8C9M2
ENSMUSG00000034308.14,Q9D665
ENSMUSG00000039410.17,A2A935
ENSMUSG00000039414.11,Q8C547
ENSMUSG00000039419.18,Q9CPW0
ENSMUSG00000039427.15,Q921Q3
ENSMUSG00000039428.12,Q9CYV5
ENSMUSG00000039431.17,Q9Z2C9
ENSMUSG00000039438.8,Q8VBW8
ENSMUSG00000039449.15,Q8BM39
ENSMUSG00000039450.12,Q91X52
ENSMUSG00000039452.7,Q8C084
ENSMUSG00000039456.11,F7BJB9
ENSMUSG00000024104.12,Q6PGL7
ENSMUSG00000024109.19,"['P0DI97', 'Q9CS84']"
ENSMUSG00000024112.17,"['E9Q6P9', 'F6U5P7', 'F6USE5', 'E9Q6E4', 'E0CYZ3']"
ENSMUSG00000024114.16,Q920S2
ENSMUSG00000024118.15,Q6GQV0
ENSMUSG00000024120.13,Q6PB66
ENSMUSG00000024121.14,P63082
ENSMUSG00000024122.17,Q9Z2A0
ENSMUSG00000024124.11,Q9QYZ9
ENSMUSG00000024127.16,Q8C167
ENSMUSG00000024130.17,Q8R420
ENSMUSG00000032293.9,Q811J3
ENSMUSG00000032294.18,P52480
ENSMUSG00000032295.16,Q91W89
ENSMUSG00000032297.12,Q7TN33
ENSMUSG00000032298.14,Q8K4Q6
ENSMUSG00000032299.11,Q9CQ02
ENSMUSG00000032300.8,Q3TEI4
ENSMUSG00000032301.14,Q9R1P0
ENSMUSG00000032303.9,Q8R4G9
ENSMUSG00000032305.16,Q14DQ1
ENSMUSG00000032306.15,Q924M7
ENSMUSG00000023156.5,Q9CQH8
ENSMUSG00000023169.16,Q8K2P7
ENSMUSG00000023170.15,Q921N8
ENSMUSG00000023175.16,P18572
ENSMUSG00000023176.10,Q9DBB9
ENSMUSG00000023186.15,Q99KC8
ENSMUSG00000023191.10,Q8CG70
ENSMUSG00000023206.17,Q60819
ENSMUSG00000023216.14,P49222
ENSMUSG00000023224.13,P97290
ENSMUSG00000023232.18,Q8K0E7
ENSMUSG00000055707.14,Q8BGY4
ENSMUSG00000055717.14,Q68FF7
ENSMUSG00000055720.11,Q91W67
ENSMUSG00000055723.7,P62071
ENSMUSG00000055725.12,Q6TCG8
ENSMUSG00000055730.17,Q8QZR3
ENSMUSG00000055733.7,Q794H2
ENSMUSG00000055737.13,P16882
ENSMUSG00000055745.5,Q505G4
ENSMUSG00000055760.13,Q9CX53
ENSMUSG00000055762.17,"['A0A0R4J1E2', 'D3Z7N2', 'Q9CVV2', 'E9PUM6', 'D3Z356', 'D3YZT9', 'D3YUQ9', 'D3YY68', 'F6ZFU0', 'E9QN08', 'Q91VK2', 'A0A0R4J1L2', 'Q80T06']"
ENSMUSG00000025485.14,Q3TIR3
ENSMUSG00000025486.18,Q8R104
ENSMUSG00000025487.16,Q9WVJ2
ENSMUSG00000025488.10,P48772
ENSMUSG00000025489.6,O88728
ENSMUSG00000025491.15,Q9D103
ENSMUSG00000025492.7,Q9CQW9
ENSMUSG00000025494.9,Q9JLZ8
ENSMUSG00000025495.16,Q9Z1X2
ENSMUSG00000025497.16,Q8VHF2
ENSMUSG00000025498.16,P70434
ENSMUSG00000029016.14,O35454
ENSMUSG00000029017.14,Q9CXT8
ENSMUSG00000029020.14,Q80U63
ENSMUSG00000029022.19,A2A7Y5
ENSMUSG00000029027.10,O54788
ENSMUSG00000029028.15,Q505F5
ENSMUSG00000029029.15,Q9JM98
ENSMUSG00000029030.15,Q9DBS2
ENSMUSG00000029032.13,Q3U5C8
ENSMUSG00000029033.17,"['A2ADA6', 'Q6NXL5']"
ENSMUSG00000029034.10,Q9CWS4
ENSMUSG00000039789.8,E9Q6S0
ENSMUSG00000039795.15,Q8BFR6
ENSMUSG00000039798.3,
ENSMUSG00000039801.8,Q8CE72
ENSMUSG00000039804.16,Q91W39
ENSMUSG00000039809.11,Q80T41
ENSMUSG00000039810.12,Q8R205
ENSMUSG00000039813.15,B1AVH7
ENSMUSG00000039814.16,Q5GH66
ENSMUSG00000039824.5,Q8CI43
ENSMUSG00000039826.14,Q91WG3
ENSMUSG00000030124.3,Q61790
ENSMUSG00000030125.12,O35125
ENSMUSG00000030126.18,Q69ZZ6
ENSMUSG00000030127.16,Q9CZ04
ENSMUSG00000030131.9,P28666
ENSMUSG00000030134.12,"['A0A0N4SVR5', 'A0A0N4SVF2', 'A6H650']"
ENSMUSG00000030137.9,Q9JJZ2
ENSMUSG00000030138.9,Q6PGF5
ENSMUSG00000030142.11,Q9R0Q8
ENSMUSG00000030144.5,Q9Z2H6
ENSMUSG00000030145.15,"['E0CZG2', 'Q9CZ86', 'Q640N4']"
ENSMUSG00000063838.7,Q9Z0X0
ENSMUSG00000063849.7,Q8BZB2
ENSMUSG00000063856.9,P11352
ENSMUSG00000063870.13,Q6PDQ2
ENSMUSG00000063873.11,Q99PD7
ENSMUSG00000063875.7,
ENSMUSG00000063882.13,P99028
ENSMUSG00000063884.7,Q14C51
ENSMUSG00000063885.6,
ENSMUSG00000063888.8,Q9D8M4
ENSMUSG00000063889.17,P27699
ENSMUSG00000035337.4,P58321
ENSMUSG00000035342.15,Q91YU6
ENSMUSG00000035351.17,Q9CWU9
ENSMUSG00000035352.4,Q62401
ENSMUSG00000035354.10,Q8K245
ENSMUSG00000035356.18,Q9EST8
ENSMUSG00000035357.18,Q69ZS0
ENSMUSG00000035365.16,"['E9QA71', 'E9Q6W8', 'E9QAI0', 'A0A0R4J0G5']"
ENSMUSG00000035367.10,Q9D4G9
ENSMUSG00000035370.10,Q6PAT0
ENSMUSG00000032375.16,Q8C7N7
ENSMUSG00000032376.13,Q91W36
ENSMUSG00000032377.9,P58196
ENSMUSG00000032380.10,Q8VDF3
ENSMUSG00000032381.6,Q9DCL2
ENSMUSG00000032382.15,"['Q6NZD2', 'D3YWH1']"
ENSMUSG00000032383.8,P24369
ENSMUSG00000032384.17,Q8BTH8
ENSMUSG00000032386.16,Q9QXN3
ENSMUSG00000032387.16,Q8VC52
ENSMUSG00000032388.8,Q9CQC8
ENSMUSG00000033082.11,Q8BWY2
ENSMUSG00000033083.17,"['E0CX53', 'F6S7E8', 'H7BX82', 'F6SUV7', 'E9Q6Q8']"
ENSMUSG00000033088.20,Q99KW3
ENSMUSG00000033096.8,Q9D7N9
ENSMUSG00000033099.11,Q8BG17
ENSMUSG00000033102.16,Q6PFY9
ENSMUSG00000033105.13,Q8BLN5
ENSMUSG00000033106.7,Q7TPE5
ENSMUSG00000033107.7,Q9D9R0
ENSMUSG00000033111.17,Q8BGD0
ENSMUSG00000033114.12,"['A0A1Y7VK47', 'A0A1Y7VJS4', 'Q3KNM7', 'A0A1Y7VJT8', 'A0A1Y7VL74', 'A0A0R4J181']"
ENSMUSG00000018322.11,Q9CYG7
ENSMUSG00000018326.10,Q9CQV8
ENSMUSG00000018334.19,Q61097
ENSMUSG00000018339.13,P46412
ENSMUSG00000018340.14,P14824
ENSMUSG00000018341.13,P97378
ENSMUSG00000018347.17,Q810A1
ENSMUSG00000018362.15,P52293
ENSMUSG00000018363.17,A2A5Z6
ENSMUSG00000018372.14,Q8BVV7
ENSMUSG00000018377.11,"['Q5SXC4', 'Q5SXC3']"
ENSMUSG00000018378.14,Q8R3V6
ENSMUSG00000033256.15,Q8CG80
ENSMUSG00000033257.15,Q80UG8
ENSMUSG00000033268.9,A2AQ92
ENSMUSG00000033272.13,Q9D321
ENSMUSG00000033276.19,Q69ZM6
ENSMUSG00000033278.11,P28828
ENSMUSG00000033282.15,Q8CG73
ENSMUSG00000033285.16,Q8BHB4
ENSMUSG00000033287.18,"['A0A2R8VKL1', 'F7C1U0', 'A0A2R8VHM0', 'F7B6A4', 'E0CZ97', 'E0CYD2', 'E0CYQ0', 'A6H697']"
ENSMUSG00000033294.12,Q8BHY2
ENSMUSG00000033295.15,A2A8L5
ENSMUSG00000032231.15,P07356
ENSMUSG00000032232.15,Q6AW69
ENSMUSG00000032235.16,Q3UZ18
ENSMUSG00000032238.18,P51448
ENSMUSG00000032239.11,P97762
ENSMUSG00000032243.9,A0A0B4J1F0
ENSMUSG00000032244.10,Q9Z2G0
ENSMUSG00000032245.13,"['F6YAC1', 'D6RE34', 'F6SXC2', 'Q3U466']"
ENSMUSG00000032246.15,Q91WQ9
ENSMUSG00000032249.15,O35381
ENSMUSG00000032251.13,Q9ESJ7
ENSMUSG00000060032.7,Q8R1M2
ENSMUSG00000060036.15,P27659
ENSMUSG00000060038.15,Q3TXU5
ENSMUSG00000060044.9,Q3UP23
ENSMUSG00000060063.10,P30355
ENSMUSG00000060068.8,
ENSMUSG00000060073.10,O70435
ENSMUSG00000060090.17,Q9EPK2
ENSMUSG00000060098.12,Q922X9
ENSMUSG00000060121.16,Q9CQQ4
ENSMUSG00000060126.15,P63028
ENSMUSG00000036411.11,Q7TQE7
ENSMUSG00000036412.6,Q32KI9
ENSMUSG00000036427.6,P06745
ENSMUSG00000036430.9,A0A0R4J0M1
ENSMUSG00000036432.9,Q06986
ENSMUSG00000036435.14,Q8R3S6
ENSMUSG00000036437.7,Q04573
ENSMUSG00000036438.15,"['P0DP28', 'P0DP27', 'P0DP26']"
ENSMUSG00000036442.9,Q9JJD0
ENSMUSG00000036446.6,P51885
ENSMUSG00000036449.7,Q924P3
